evaluation_id,run_id,arm_id,episode_index,step_index,source_state,action_id,action_repr,reward,target_state,terminated,truncated,active_tier_before,active_tier_after
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,13,6,"beat2:pitches(62, 65, 70)",67,"(0, 1, 0)",1.5527777777777778,"beat3:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,13,7,"beat3:pitches(62, 66, 70)",119,"(2, 1, 2)",2.408333333333333,"beat0:pitches(64, 67, 72)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,14,0,"beat0:pitches(60, 63, 67)",74,"(0, 2, 2)",1.3555555555555554,"beat1:pitches(60, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,14,1,"beat1:pitches(60, 65, 69)",113,"(2, 0, 1)",1.4249999999999998,"beat2:pitches(62, 65, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,14,2,"beat2:pitches(62, 65, 70)",67,"(0, 1, 0)",1.5527777777777778,"beat3:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,14,3,"beat3:pitches(62, 66, 70)",119,"(2, 1, 2)",1.4083333333333332,"beat0:pitches(64, 67, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,14,4,"beat0:pitches(64, 67, 72)",5,"(-2, -1, -2)",1.3194444444444444,"beat1:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,14,5,"beat1:pitches(62, 66, 70)",56,"(0, -1, -1)",1.4944444444444445,"beat2:pitches(62, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,14,6,"beat2:pitches(62, 65, 69)",67,"(0, 1, 0)",1.5638888888888889,"beat3:pitches(62, 66, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,14,7,"beat3:pitches(62, 66, 69)",64,"(0, 0, 2)",2.583333333333333,"beat0:pitches(62, 66, 71)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,15,0,"beat0:pitches(60, 63, 67)",74,"(0, 2, 2)",1.3555555555555554,"beat1:pitches(60, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,15,1,"beat1:pitches(60, 65, 69)",113,"(2, 0, 1)",1.4249999999999998,"beat2:pitches(62, 65, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,15,2,"beat2:pitches(62, 65, 70)",67,"(0, 1, 0)",1.5527777777777778,"beat3:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,15,3,"beat3:pitches(62, 66, 70)",119,"(2, 1, 2)",1.4083333333333332,"beat0:pitches(64, 67, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,15,4,"beat0:pitches(64, 67, 72)",5,"(-2, -1, -2)",1.3194444444444444,"beat1:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,15,5,"beat1:pitches(62, 66, 70)",56,"(0, -1, -1)",1.4944444444444445,"beat2:pitches(62, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,15,6,"beat2:pitches(62, 65, 69)",68,"(0, 1, 1)",1.4944444444444445,"beat3:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,direct_tabular_q,15,7,"beat3:pitches(62, 66, 70)",119,"(2, 1, 2)",2.408333333333333,"beat0:pitches(64, 67, 72)",True,False,,
